[DEBUG] 2025-05-19 21:31:06.843 [main] LoggerProviders - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 2025-05-19 21:31:07.099 [main] HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
[DEBUG] 2025-05-19 21:31:07.099 [main] HibernatePersistenceProvider - Checking persistence-unit [name=PracticaFinal, explicit-provider=null] against incoming persistence unit name [Multas]
[DEBUG] 2025-05-19 21:31:07.099 [main] HibernatePersistenceProvider - Excluding from consideration due to name mis-match
[DEBUG] 2025-05-19 21:31:07.100 [main] HibernatePersistenceProvider - Found no matching persistence units
[DEBUG] 2025-05-20 10:02:01.149 [main] LoggerProviders - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 2025-05-20 10:02:02.243 [main] HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
[DEBUG] 2025-05-20 10:02:02.243 [main] HibernatePersistenceProvider - Checking persistence-unit [name=Multas, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [Multas]
[DEBUG] 2025-05-20 10:02:02.245 [main] ProviderChecker - Persistence-unit [Multas] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
[DEBUG] 2025-05-20 10:02:02.303 [main] LogHelper - PersistenceUnitInfo [
	name: Multas
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/alumno/eclipse-workspace/PracticaFinal/build/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		hibernate.connection.autocommit: false
		hibernate.use_sql_comments: true
		hibernate.connection.driver_class: oracle.jdbc.driver.OracleDriver
		hibernate.default_schema: HR
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.format_sql: false
		hibernate.generate_statistics: false
		hibernate.connection.username: HR
		hibernate.connection.url: jdbc:oracle:thin:@localhost:1521:XE
		hibernate.show_sql: false
		hibernate.connection.password: hr
		hibernate.connection.pool_size: 5]
[DEBUG] 2025-05-20 10:02:02.349 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2025-05-20 10:02:02.361 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2025-05-20 10:02:02.454 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2025-05-20 10:02:02.483 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.envers.boot.internal.EnversIntegrator].
[INFO ] 2025-05-20 10:02:02.925 [main] Version - HHH000412: Hibernate ORM core version 5.4.13.Final
[DEBUG] 2025-05-20 10:02:02.927 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2025-05-20 10:02:03.431 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2025-05-20 10:02:03.520 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2025-05-20 10:02:03.535 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory

[DEBUG] 2025-05-22 12:19:38.214 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2025-05-22 12:19:38.219 [main] QueryTranslatorImpl - HQL: SELECT v FROM es.ubu.lsi.model.multas.Vehiculo v
[DEBUG] 2025-05-22 12:19:38.219 [main] QueryTranslatorImpl - SQL: select vehiculo0_.idauto as idauto1_3_, vehiculo0_.ciudad as ciudad2_3_, vehiculo0_.cp as cp3_3_, vehiculo0_.direccion as direccion4_3_, vehiculo0_.nombre as nombre5_3_ from HR.Vehiculo vehiculo0_
[DEBUG] 2025-05-22 12:19:38.219 [main] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2025-05-22 12:19:38.221 [main] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2025-05-22 12:19:38.234 [main] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@101cf747
[DEBUG] 2025-05-22 12:19:38.235 [main] SessionFactoryRegistry - Registering SessionFactory: a6a43ab4-46d0-4094-aa85-ad488959e2a1 (<unnamed>)
[DEBUG] 2025-05-22 12:19:38.235 [main] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2025-05-22 12:19:38.271 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2025-05-22 12:19:38.271 [main] TransactionImpl - begin
[DEBUG] 2025-05-22 12:19:38.281 [main] SqlStatementLogger - select conductor0_.nif as nif1_0_0_, conductor0_.apellido as apellido2_0_0_, conductor0_.ciudad as ciudad3_0_0_, conductor0_.cp as cp4_0_0_, conductor0_.direccion as direccion5_0_0_, conductor0_.nombre as nombre6_0_0_, conductor0_.puntos as puntos7_0_0_, conductor0_.idauto as idauto8_0_0_, vehiculo1_.idauto as idauto1_3_1_, vehiculo1_.ciudad as ciudad2_3_1_, vehiculo1_.cp as cp3_3_1_, vehiculo1_.direccion as direccion4_3_1_, vehiculo1_.nombre as nombre5_3_1_ from HR.Conductor conductor0_ left outer join HR.Vehiculo vehiculo1_ on conductor0_.idauto=vehiculo1_.idauto where conductor0_.nif=?
[DEBUG] 2025-05-22 12:19:38.315 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2025-05-22 12:19:38.320 [main] TwoPhaseLoad - Resolving attributes for [es.ubu.lsi.model.multas.Conductor#10000000A]
[DEBUG] 2025-05-22 12:19:38.320 [main] TwoPhaseLoad - Processing attribute `apellido` : value = Manzanal
[DEBUG] 2025-05-22 12:19:38.321 [main] TwoPhaseLoad - Attribute (`apellido`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.321 [main] TwoPhaseLoad - Processing attribute `direccion` : value = [Ljava.lang.Object;@71d55b7e
[DEBUG] 2025-05-22 12:19:38.321 [main] TwoPhaseLoad - Attribute (`direccion`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.321 [main] TwoPhaseLoad - Processing attribute `incidencias` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-22 12:19:38.321 [main] TwoPhaseLoad - Attribute (`incidencias`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.324 [main] TwoPhaseLoad - Processing attribute `nombre` : value = Juana
[DEBUG] 2025-05-22 12:19:38.324 [main] TwoPhaseLoad - Attribute (`nombre`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.324 [main] TwoPhaseLoad - Processing attribute `puntos` : value = 6
[DEBUG] 2025-05-22 12:19:38.324 [main] TwoPhaseLoad - Attribute (`puntos`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.324 [main] TwoPhaseLoad - Processing attribute `vehiculo` : value = ABC
[DEBUG] 2025-05-22 12:19:38.325 [main] TwoPhaseLoad - Attribute (`vehiculo`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.325 [main] TwoPhaseLoad - Done materializing entity [es.ubu.lsi.model.multas.Conductor#10000000A]
[DEBUG] 2025-05-22 12:19:38.325 [main] TwoPhaseLoad - Resolving attributes for [es.ubu.lsi.model.multas.Vehiculo#ABC]
[DEBUG] 2025-05-22 12:19:38.325 [main] TwoPhaseLoad - Processing attribute `conductores` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-22 12:19:38.325 [main] TwoPhaseLoad - Attribute (`conductores`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.325 [main] TwoPhaseLoad - Processing attribute `direccion` : value = [Ljava.lang.Object;@39c87b42
[DEBUG] 2025-05-22 12:19:38.325 [main] TwoPhaseLoad - Attribute (`direccion`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.325 [main] TwoPhaseLoad - Processing attribute `nombre` : value = FORD
[DEBUG] 2025-05-22 12:19:38.326 [main] TwoPhaseLoad - Attribute (`nombre`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.326 [main] TwoPhaseLoad - Done materializing entity [es.ubu.lsi.model.multas.Vehiculo#ABC]
[DEBUG] 2025-05-22 12:19:38.328 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : es.ubu.lsi.model.multas.Conductor#10000000A
[DEBUG] 2025-05-22 12:19:38.328 [main] SqlStatementLogger - select tipoincide0_.id as id1_2_0_, tipoincide0_.descripcion as descripcion2_2_0_, tipoincide0_.valor as valor3_2_0_ from HR.TipoIncidencia tipoincide0_ where tipoincide0_.id=?
[DEBUG] 2025-05-22 12:19:38.331 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2025-05-22 12:19:38.332 [main] TwoPhaseLoad - Resolving attributes for [es.ubu.lsi.model.multas.TipoIncidencia#3]
[DEBUG] 2025-05-22 12:19:38.332 [main] TwoPhaseLoad - Processing attribute `descripcion` : value = Moderada
[DEBUG] 2025-05-22 12:19:38.332 [main] TwoPhaseLoad - Attribute (`descripcion`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.332 [main] TwoPhaseLoad - Processing attribute `incidencias` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-22 12:19:38.332 [main] TwoPhaseLoad - Attribute (`incidencias`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.332 [main] TwoPhaseLoad - Processing attribute `valor` : value = 3
[DEBUG] 2025-05-22 12:19:38.332 [main] TwoPhaseLoad - Attribute (`valor`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.332 [main] TwoPhaseLoad - Done materializing entity [es.ubu.lsi.model.multas.TipoIncidencia#3]
[DEBUG] 2025-05-22 12:19:38.332 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : es.ubu.lsi.model.multas.TipoIncidencia#3
[DEBUG] 2025-05-22 12:19:38.345 [main] AbstractSaveEventListener - Generated identifier: component[fecha,nif]{fecha=Wed May 15 16:00:00 CEST 2019, nif=10000000A}, using strategy: org.hibernate.id.CompositeNestedGeneratedValueGenerator
[DEBUG] 2025-05-22 12:19:38.350 [main] TransactionImpl - committing
[DEBUG] 2025-05-22 12:19:38.351 [main] AbstractFlushingEventListener - Processing flush-time cascades
[DEBUG] 2025-05-22 12:19:38.352 [main] AbstractFlushingEventListener - Dirty checking collections
[DEBUG] 2025-05-22 12:19:38.354 [main] Collections - Collection found: [es.ubu.lsi.model.multas.Conductor.incidencias#10000000A], was: [es.ubu.lsi.model.multas.Conductor.incidencias#10000000A] (uninitialized)
[DEBUG] 2025-05-22 12:19:38.355 [main] Collections - Collection found: [es.ubu.lsi.model.multas.Vehiculo.conductores#ABC], was: [es.ubu.lsi.model.multas.Vehiculo.conductores#ABC] (uninitialized)
[DEBUG] 2025-05-22 12:19:38.355 [main] Collections - Collection found: [es.ubu.lsi.model.multas.TipoIncidencia.incidencias#3], was: [es.ubu.lsi.model.multas.TipoIncidencia.incidencias#3] (uninitialized)
[DEBUG] 2025-05-22 12:19:38.356 [main] AbstractFlushingEventListener - Flushed: 1 insertions, 1 updates, 0 deletions to 4 objects
[DEBUG] 2025-05-22 12:19:38.356 [main] AbstractFlushingEventListener - Flushed: 0 (re)creations, 0 updates, 0 removals to 3 collections
[DEBUG] 2025-05-22 12:19:38.357 [main] EntityPrinter - Listing entities:
[DEBUG] 2025-05-22 12:19:38.357 [main] EntityPrinter - es.ubu.lsi.model.multas.Vehiculo{idauto=ABC, conductores=<uninitialized>, direccion=component[ciudad,cp,direccion]{ciudad=Burgos, direccion=Avda. Palencia 45, cp=09001}, nombre=FORD}
[DEBUG] 2025-05-22 12:19:38.357 [main] EntityPrinter - es.ubu.lsi.model.multas.Conductor{apellido=Manzanal, direccion=component[ciudad,cp,direccion]{ciudad=Burgos, direccion=C/Vitoria 56, cp=09003}, incidencias=<uninitialized>, nif=10000000A, vehiculo=es.ubu.lsi.model.multas.Vehiculo#ABC, puntos=3, nombre=Juana}
[DEBUG] 2025-05-22 12:19:38.357 [main] EntityPrinter - es.ubu.lsi.model.multas.Incidencia{id=component[fecha,nif]{fecha=Wed May 15 16:00:00 CEST 2019, nif=10000000A}, tipoIncidencia=es.ubu.lsi.model.multas.TipoIncidencia#3, conductor=es.ubu.lsi.model.multas.Conductor#10000000A, anotacion=null}
[DEBUG] 2025-05-22 12:19:38.357 [main] EntityPrinter - es.ubu.lsi.model.multas.TipoIncidencia{descripcion=Moderada, valor=3, incidencias=<uninitialized>, id=3}
[DEBUG] 2025-05-22 12:19:38.359 [main] SqlStatementLogger - /* insert es.ubu.lsi.model.multas.Incidencia */ insert into HR.Incidencia (idtipo, fecha, nif, anotacion) values (?, ?, ?, ?)
[DEBUG] 2025-05-22 12:19:38.362 [main] SqlStatementLogger - /* update es.ubu.lsi.model.multas.Conductor */ update HR.Conductor set apellido=?, ciudad=?, cp=?, direccion=?, nombre=?, puntos=?, idauto=? where nif=?
[DEBUG] 2025-05-22 12:19:38.372 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-22 12:19:38.373 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-22 12:19:38.592 [main] TestClient - 11/04/19 12:00:00,000000-10000000A-2
12/04/19 11:00:00,000000-10000000B-2
12/04/19 12:00:00,000000-10000000C-2
12/04/19 12:00:00,000000-20000000C-2
12/04/19 13:00:00,000000-10000000C-3
12/04/19 13:00:00,000000-20000000C-3
13/04/19 14:00:00,000000-30000000A-3
13/04/19 15:00:00,000000-30000000B-2
13/04/19 16:00:00,000000-30000000C-1
15/05/19 00:00:00,000000-10000000A-3

[DEBUG] 2025-05-22 12:19:38.596 [main] TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[DEBUG] 2025-05-22 12:19:38.596 [main] TransactionImpl - begin
[DEBUG] 2025-05-22 12:19:38.597 [main] SqlStatementLogger - select conductor0_.nif as nif1_0_0_, conductor0_.apellido as apellido2_0_0_, conductor0_.ciudad as ciudad3_0_0_, conductor0_.cp as cp4_0_0_, conductor0_.direccion as direccion5_0_0_, conductor0_.nombre as nombre6_0_0_, conductor0_.puntos as puntos7_0_0_, conductor0_.idauto as idauto8_0_0_, vehiculo1_.idauto as idauto1_3_1_, vehiculo1_.ciudad as ciudad2_3_1_, vehiculo1_.cp as cp3_3_1_, vehiculo1_.direccion as direccion4_3_1_, vehiculo1_.nombre as nombre5_3_1_ from HR.Conductor conductor0_ left outer join HR.Vehiculo vehiculo1_ on conductor0_.idauto=vehiculo1_.idauto where conductor0_.nif=?
[DEBUG] 2025-05-22 12:19:38.599 [main] EntityReferenceInitializerImpl - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
[DEBUG] 2025-05-22 12:19:38.600 [main] TwoPhaseLoad - Resolving attributes for [es.ubu.lsi.model.multas.Conductor#10000000A]
[DEBUG] 2025-05-22 12:19:38.600 [main] TwoPhaseLoad - Processing attribute `apellido` : value = Manzanal
[DEBUG] 2025-05-22 12:19:38.600 [main] TwoPhaseLoad - Attribute (`apellido`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.600 [main] TwoPhaseLoad - Processing attribute `direccion` : value = [Ljava.lang.Object;@3e52ed5d
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Attribute (`direccion`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Processing attribute `incidencias` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Attribute (`incidencias`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Processing attribute `nombre` : value = Juana
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Attribute (`nombre`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Processing attribute `puntos` : value = 3
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Attribute (`puntos`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Processing attribute `vehiculo` : value = ABC
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Attribute (`vehiculo`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Done materializing entity [es.ubu.lsi.model.multas.Conductor#10000000A]
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Resolving attributes for [es.ubu.lsi.model.multas.Vehiculo#ABC]
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Processing attribute `conductores` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Attribute (`conductores`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Processing attribute `direccion` : value = [Ljava.lang.Object;@3d40498a
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Attribute (`direccion`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Processing attribute `nombre` : value = FORD
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Attribute (`nombre`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.601 [main] TwoPhaseLoad - Done materializing entity [es.ubu.lsi.model.multas.Vehiculo#ABC]
[DEBUG] 2025-05-22 12:19:38.602 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : es.ubu.lsi.model.multas.Conductor#10000000A
[DEBUG] 2025-05-22 12:19:38.603 [main] SqlStatementLogger - select tipoincide0_.id as id1_2_0_, tipoincide0_.descripcion as descripcion2_2_0_, tipoincide0_.valor as valor3_2_0_ from HR.TipoIncidencia tipoincide0_ where tipoincide0_.id=?
[DEBUG] 2025-05-22 12:19:38.605 [main] AbstractLoadPlanBasedEntityLoader - Done entity load : es.ubu.lsi.model.multas.TipoIncidencia#5
[DEBUG] 2025-05-22 12:19:38.605 [main] TransactionImpl - rolling back
[DEBUG] 2025-05-22 12:19:38.606 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-22 12:19:38.606 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2025-05-22 12:19:38.608 [main] TransactionImpl - rollback() called on an inactive transaction
[DEBUG] 2025-05-22 12:19:38.612 [main] AttributeNodeImpl - Making sub-graph : ( (Conductor) conductores )
[DEBUG] 2025-05-22 12:19:38.612 [main] AttributeNodeImpl - Making sub-graph : ( (Incidencia) incidencias )
[INFO ] 2025-05-22 12:19:38.621 [main] AbstractProducedQuery - HHH000121: Ignoring unrecognized query hint [jakarta.persistence.loadgraph]
[DEBUG] 2025-05-22 12:19:38.621 [main] AbstractProducedQuery - Skipping unsupported query hint [jakarta.persistence.loadgraph]
[DEBUG] 2025-05-22 12:19:38.621 [main] SqlStatementLogger - /* SELECT v FROM Vehiculo v */ select vehiculo0_.idauto as idauto1_3_, vehiculo0_.ciudad as ciudad2_3_, vehiculo0_.cp as cp3_3_, vehiculo0_.direccion as direccion4_3_, vehiculo0_.nombre as nombre5_3_ from HR.Vehiculo vehiculo0_
[DEBUG] 2025-05-22 12:19:38.625 [main] DelegatingBasicLogger - Result set row: 0
[DEBUG] 2025-05-22 12:19:38.625 [main] Loader - Result row: EntityKey[es.ubu.lsi.model.multas.Vehiculo#ABC]
[DEBUG] 2025-05-22 12:19:38.625 [main] DelegatingBasicLogger - Result set row: 1
[DEBUG] 2025-05-22 12:19:38.626 [main] Loader - Result row: EntityKey[es.ubu.lsi.model.multas.Vehiculo#XYZ]
[DEBUG] 2025-05-22 12:19:38.626 [main] DelegatingBasicLogger - Result set row: 2
[DEBUG] 2025-05-22 12:19:38.626 [main] Loader - Result row: EntityKey[es.ubu.lsi.model.multas.Vehiculo#MNP]
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Resolving attributes for [es.ubu.lsi.model.multas.Vehiculo#ABC]
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Processing attribute `conductores` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Attribute (`conductores`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Processing attribute `direccion` : value = [Ljava.lang.Object;@6704df84
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Attribute (`direccion`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Processing attribute `nombre` : value = FORD
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Attribute (`nombre`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Done materializing entity [es.ubu.lsi.model.multas.Vehiculo#ABC]
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Resolving attributes for [es.ubu.lsi.model.multas.Vehiculo#XYZ]
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Processing attribute `conductores` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Attribute (`conductores`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Processing attribute `direccion` : value = [Ljava.lang.Object;@53bb71e5
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Attribute (`direccion`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Processing attribute `nombre` : value = MERCEDES
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Attribute (`nombre`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Done materializing entity [es.ubu.lsi.model.multas.Vehiculo#XYZ]
[DEBUG] 2025-05-22 12:19:38.627 [main] TwoPhaseLoad - Resolving attributes for [es.ubu.lsi.model.multas.Vehiculo#MNP]
[DEBUG] 2025-05-22 12:19:38.628 [main] TwoPhaseLoad - Processing attribute `conductores` : value = NOT NULL COLLECTION
[DEBUG] 2025-05-22 12:19:38.628 [main] TwoPhaseLoad - Attribute (`conductores`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.628 [main] TwoPhaseLoad - Processing attribute `direccion` : value = [Ljava.lang.Object;@15994b0b
[DEBUG] 2025-05-22 12:19:38.628 [main] TwoPhaseLoad - Attribute (`direccion`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.628 [main] TwoPhaseLoad - Processing attribute `nombre` : value = CITROEN
[DEBUG] 2025-05-22 12:19:38.628 [main] TwoPhaseLoad - Attribute (`nombre`)  - enhanced for lazy-loading? - false
[DEBUG] 2025-05-22 12:19:38.628 [main] TwoPhaseLoad - Done materializing entity [es.ubu.lsi.model.multas.Vehiculo#MNP]
[DEBUG] 2025-05-22 12:19:38.629 [main] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[ERROR] 2025-05-22 12:19:38.631 [main] TestClient - failed to lazily initialize a collection of role: es.ubu.lsi.model.multas.Vehiculo.conductores, could not initialize proxy - no Session
[INFO ] 2025-05-22 12:20:23.930 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:23.933 [main] ExecuteScript - SQL*Plus: Release 11.2.0.2.0 Production on Jue May 22 12:20:23 2025
[INFO ] 2025-05-22 12:20:23.936 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:23.936 [main] ExecuteScript - Copyright (c) 1982, 2011, Oracle.  All rights reserved.
[INFO ] 2025-05-22 12:20:23.937 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:23.953 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:23.953 [main] ExecuteScript - Connected to:
[INFO ] 2025-05-22 12:20:23.953 [main] ExecuteScript - Oracle Database 11g Express Edition Release 11.2.0.2.0 - 64bit Production
[INFO ] 2025-05-22 12:20:23.953 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:23.990 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:23.990 [main] ExecuteScript - Table dropped.
[INFO ] 2025-05-22 12:20:23.990 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.007 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.008 [main] ExecuteScript - Table dropped.
[INFO ] 2025-05-22 12:20:24.008 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.026 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.027 [main] ExecuteScript - Table dropped.
[INFO ] 2025-05-22 12:20:24.027 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.051 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.051 [main] ExecuteScript - Table dropped.
[INFO ] 2025-05-22 12:20:24.051 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.070 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.071 [main] ExecuteScript - Table created.
[INFO ] 2025-05-22 12:20:24.071 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.085 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.085 [main] ExecuteScript - Table created.
[INFO ] 2025-05-22 12:20:24.085 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.100 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.100 [main] ExecuteScript - Table created.
[INFO ] 2025-05-22 12:20:24.100 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.123 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.123 [main] ExecuteScript - Table created.
[INFO ] 2025-05-22 12:20:24.123 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.128 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.128 [main] ExecuteScript - 1 row created.
[INFO ] 2025-05-22 12:20:24.128 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.128 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.128 [main] ExecuteScript - 1 row created.
[INFO ] 2025-05-22 12:20:24.128 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.129 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.129 [main] ExecuteScript - 1 row created.
[INFO ] 2025-05-22 12:20:24.129 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.131 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.131 [main] ExecuteScript - 1 row created.
[INFO ] 2025-05-22 12:20:24.131 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.131 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.131 [main] ExecuteScript - 1 row created.
[INFO ] 2025-05-22 12:20:24.131 [main] ExecuteScript - 
[INFO ] 2025-05-22 12:20:24.132 [main] ExecuteScript - 
